Ticker,Date,Price,Size,Value,1M_Log_Ret,1M_Simple_Ret,Momentum,1Y Beta
MXZA,7/31/2020,77.6942,287570.1494,1.9430,-0.0125,-0.0124,0.8271,0.8200
MXAT,6/30/2020,105.6392,42199.8898,0.7960,-0.0162,-0.0161,0.7078,1.0500
MXAU,6/30/2020,1159.1300,1343378.9800,1.8265,0.0031,0.0031,0.8246,0.6700
MXBE,6/30/2020,75.8903,235123.1450,1.3595,0.0466,0.0477,0.6884,0.9200
MXBR,6/30/2020,1436.3800,538351.3300,1.8781,0.1310,0.1400,0.5887,1.4800
MXCA,6/30/2020,1435.1719,1458331.5260,1.6375,0.0541,0.0556,0.8746,1.0700
MXCH,6/30/2020,1410.1468,1486010.1660,2.8618,0.0355,0.0362,1.0127,0.6200
MXCL,6/30/2020,972.1800,80364.8200,1.2109,0.1013,0.1066,0.6257,0.9800
MXCN,6/30/2020,11.2793,9120212.1940,1.7715,0.0852,0.0889,1.0358,0.6500
MXCO,6/30/2020,368.9700,36806.4200,0.9783,0.0493,0.0505,0.5802,1.3700
MXCZ,6/30/2020,7.7543,17055.0686,1.0142,-0.0335,-0.0330,0.7091,0.5700
MXDE,6/30/2020,156.4126,1559919.1840,1.3607,0.0433,0.0443,0.9365,0.9300
MXDK,6/30/2020,1551.5298,385296.7950,4.5325,0.0842,0.0879,1.2118,0.4900
MXEG,6/30/2020,152.0124,8541.4169,1.9959,-0.0177,-0.0175,0.8732,0.3500
MXES,6/30/2020,97.0721,462799.0770,0.9790,-0.0025,-0.0025,0.7772,0.9300
MXFI,6/30/2020,137.3895,169856.4192,2.1012,0.0656,0.0678,0.9665,0.7700
MXFR,6/30/2020,160.5276,2093223.4890,1.4626,0.0202,0.0204,0.8571,0.9400
MXGB,6/30/2020,2161.0639,1937440.9370,1.4926,0.0079,0.0079,0.7958,0.8200
MXGR,6/30/2020,3.2380,13641.7941,0.5207,0.0406,0.0415,0.6768,1.0400
MXHK,6/30/2020,1728.1982,807479.6941,1.1064,-0.0085,-0.0084,0.7744,0.4700
MXHU,6/30/2020,5.1946,18478.3127,1.1733,0.0348,0.0355,0.8108,0.8200
MXID,6/30/2020,0.3799,222516.5496,1.9301,0.0454,0.0465,0.6862,0.4900
MXIE,6/30/2020,52.2800,88817.4950,1.5894,0.0798,0.0830,1.0210,0.9000
MXIL,6/30/2020,191.8900,96158.3600,1.5758,0.0632,0.0652,0.9931,0.9300
MXIN,6/30/2020,15.8264,1172705.9060,2.6817,0.0955,0.1002,0.8121,0.6000
MXIT,6/30/2020,57.6766,418435.8337,1.0044,0.0287,0.0291,0.8208,0.9700
